StandID,INVYR,TRAIN
48206369010497_2,2011,train
48206369010497_4,2011,train
273640335489998_1,2015,train
273640335489998_3,2015,train
346864275489998_2,2016,train
22398433010497_1,2003,train
22398433010497_2,2003,train
22398433010497_3,2003,train
22398433010497_4,2003,train
29882961010497_4,2009,train
30852603020004_1,2012,train
30852603020004_3,2012,train
30852603020004_4,2012,train
48206533010497_1,2011,train
48206533010497_2,2011,train
48206533010497_3,2011,train
24521035010900_3,2003,train
24521035010900_4,2003,train
8622315010901_1,2006,train
8622315010901_3,2006,train
8622315010901_4,2006,train
22930902010497_3,2008,train
24491293010900_2,2003,train
22399220010497_2,2006,train
22399220010497_3,2006,train
44543461020004_3,2013,train
345933401489998_2,2016,train
345933401489998_3,2016,train
345933401489998_4,2016,train
29882952010497_1,2009,train
29882952010497_2,2009,train
29882952010497_3,2009,train
29882952010497_4,2009,train
22827618010497_3,2007,train
22827618010497_4,2007,train
558630962126144_3,2019,train
484819155489998_1,2018,train
484819155489998_2,2018,train
484819155489998_3,2018,train
8617249010901_1,2006,train
8617249010901_2,2006,train
8617249010901_3,2006,train
8617249010901_4,2006,train
40220663010497_2,2010,train
40220663010497_4,2010,train
44542106020004_3,2013,train
558629787126144_1,2019,train
558629787126144_2,2019,train
558629787126144_4,2019,train
48203129010497_2,2011,train
48203129010497_3,2011,train
48203129010497_4,2011,train
40220768010497_2,2010,train
40220768010497_3,2010,train
29395517010497_2,2008,train
29395517010497_3,2008,train
22399271010497_1,2006,train
346864186489998_2,2016,train
346864186489998_3,2016,train
346864186489998_4,2016,train
273642590489998_1,2015,train
273642590489998_2,2015,train
273642590489998_3,2015,train
273642590489998_4,2015,train
40220792010497_3,2010,train
412220193489998_1,2017,train
22931160010497_2,2008,train
48204013010497_1,2011,train
48204013010497_2,2011,train
48204013010497_4,2011,train
13051689010497_2,2005,train
29395563010497_1,2008,train
29395563010497_3,2008,train
13008009010497_1,2005,train
13008009010497_3,2005,train
48204014010497_3,2011,train
48204014010497_4,2011,train
22399257010497_3,2006,train
22827756010497_1,2007,train
22827756010497_2,2007,train
22827756010497_3,2007,train
22954409010497_2,2007,train
216959864020004_2,2014,train
216959864020004_3,2014,train
30852466020004_1,2012,train
30852466020004_3,2012,train
645308389126144_3,2020,train
30852582020004_1,2012,train
30852582020004_2,2012,train
30852582020004_3,2012,train
12964657010497_1,2005,train
174764046020004_1,2013,train
22398987010497_3,2005,train
22398987010497_4,2005,train
22399199010497_2,2006,train
22399199010497_3,2006,train
22399199010497_4,2006,train
484819294489998_3,2018,train
290008707489998_1,2015,train
290008707489998_2,2015,train
290008707489998_3,2015,train
24873391010900_1,2004,train
24873391010900_2,2004,train
714229382290487_1,2020,train
484819305489998_1,2018,train
484819305489998_2,2018,train
484819305489998_3,2018,train
484819305489998_4,2018,train
22398633010497_1,2003,train
22398633010497_3,2003,train
22398633010497_4,2003,train
22954753010497_1,2007,train
22954753010497_2,2007,train
22954753010497_3,2007,train
22954753010497_4,2007,train
29395702010497_2,2008,train
29395702010497_4,2008,train
29395569010497_1,2008,train
29395569010497_2,2008,train
29395569010497_3,2008,train
29395569010497_4,2008,train
29882708010497_2,2009,train
29882708010497_4,2009,train
22954679010497_2,2007,train
48206536010497_2,2011,train
48206536010497_4,2011,train
24136537010900_3,2002,train
24157971010900_2,2002,train
24157971010900_4,2002,train
24202790010900_1,2002,train
24202790010900_4,2002,train
24538131010900_2,2003,train
24538131010900_3,2003,train
24538131010900_4,2003,train
24459582010900_1,2003,train
24459582010900_2,2003,train
24459582010900_3,2003,train
24860191010900_1,2004,train
24860191010900_2,2004,train
24860191010900_3,2004,train
24860191010900_4,2004,train
29395522010497_1,2008,train
22398850010497_3,2004,train
48206207010497_1,2011,train
48206207010497_2,2011,train
30852483020004_3,2012,train
290008441489998_2,2015,train
290008441489998_4,2015,train
40220115010497_1,2010,train
40220115010497_2,2010,train
40220115010497_4,2010,train
22954517010497_2,2007,train
22954517010497_3,2007,train
412220734489998_1,2017,train
412220734489998_2,2017,train
412220734489998_3,2017,train
645308666126144_1,2020,train
8617685010901_1,2006,train
8617685010901_2,2006,train
8617685010901_3,2006,train
193209186020004_1,2005,train
193209186020004_3,2005,train
193209186020004_4,2005,train
30763947020004_2,2012,train
30763947020004_3,2012,train
30763947020004_4,2012,train
490388257126144_1,2018,train
490388257126144_3,2018,train
490388257126144_4,2018,train
29882614010497_1,2009,train
290008570489998_1,2015,train
48206323010497_1,2011,train
48206323010497_2,2011,train
48206323010497_3,2011,train
48206323010497_4,2011,train
24839635010900_2,2004,train
48206249010497_1,2011,train
48206249010497_2,2011,train
48206249010497_3,2011,train
48206249010497_4,2011,train
714229255290487_2,2020,train
40403589010497_3,2010,train
714229255290487_4,2020,train
22398938010497_2,2005,train
290008607489998_4,2015,train
490388219126144_3,2018,train
490388219126144_4,2018,train
40220847010497_3,2010,train
40220847010497_4,2010,train
30764560020004_1,2012,train
30764560020004_4,2012,train
345936220489998_4,2016,train
40220884010497_1,2010,train
40220884010497_4,2010,train
22933279010497_1,2008,train
22933279010497_2,2008,train
22933279010497_3,2008,train
22933279010497_4,2008,train
40403454010497_1,2010,train
40403454010497_2,2010,train
40403454010497_3,2010,train
40403454010497_4,2010,train
174763376020004_1,2013,train
8621937010901_2,2006,train
8621937010901_4,2006,train
22398463010497_3,2003,train
174763334020004_4,2013,train
24831846010900_3,2004,train
24161552010900_1,2002,train
24161552010900_2,2002,train
29883246010497_2,2009,train
29883246010497_4,2009,train
558630963126144_2,2019,train
24856340010900_1,2004,train
24856340010900_2,2004,train
24856340010900_3,2004,train
174763655020004_3,2013,train
22398254010497_1,2002,train
22398254010497_2,2002,train
22398254010497_3,2002,train
22398254010497_4,2002,train
8655080010901_1,2006,train
8655080010901_2,2006,train
8655080010901_3,2006,train
48203397010497_2,2011,train
48203397010497_3,2011,train
48203397010497_4,2011,train
345936690489998_3,2016,train
24466734010900_4,2003,train
290008197489998_1,2015,train
22399073010497_2,2005,train
290008197489998_3,2015,train
22399073010497_4,2005,train
273643281489998_2,2015,train
12999289010497_3,2005,train
48206205010497_1,2011,train
48206205010497_2,2011,train
48206205010497_3,2011,train
48206205010497_4,2011,train
22954762010497_1,2007,train
22954762010497_2,2007,train
22398195010497_1,2002,train
22398195010497_3,2002,train
22398195010497_4,2002,train
48205591010497_1,2011,train
48205591010497_2,2011,train
48205591010497_3,2011,train
48205591010497_4,2011,train
48205354010497_1,2011,train
48205354010497_2,2011,train
48205354010497_4,2011,train
25079444010900_3,2004,train
216961426020004_1,2014,train
216961426020004_2,2014,train
216961426020004_3,2014,train
216961426020004_4,2014,train
174763491020004_3,2013,train
40220690010497_1,2010,train
40220690010497_3,2010,train
30763768020004_1,2012,train
24136970010900_2,2002,train
273642614489998_1,2015,train
273642614489998_3,2015,train
22398329010497_1,2002,train
290008760489998_1,2015,train
22399155010497_1,2006,train
22399155010497_2,2006,train
22399155010497_3,2006,train
22399155010497_4,2006,train
30852587020004_4,2012,train
48203713010497_1,2011,train
48203713010497_2,2011,train
48203713010497_4,2011,train
30764663020004_3,2012,train
22932925010497_2,2008,train
24153837010900_3,2002,train
25074287010900_1,2004,train
25074287010900_2,2004,train
25074287010900_3,2004,train
25074287010900_4,2004,train
558630868126144_2,2019,train
558630868126144_4,2019,train
22398222010497_1,2002,train
22398222010497_2,2002,train
22931053010497_1,2008,train
22931053010497_3,2008,train
22931053010497_4,2008,train
40220725010497_2,2010,train
40220725010497_3,2010,train
40220725010497_4,2010,train
48204991010497_1,2011,train
48204991010497_3,2011,train
22932926010497_1,2008,train
22932926010497_2,2008,train
13198972010497_1,2004,train
216960407020004_2,2014,train
48206540010497_1,2011,train
48206540010497_2,2011,train
48206540010497_3,2011,train
48206540010497_4,2011,train
48203570010497_1,2011,train
48203570010497_2,2011,train
48203570010497_3,2011,train
48203570010497_4,2011,train
714229290290487_1,2020,train
714229290290487_2,2020,train
714229290290487_3,2020,train
714229277290487_1,2020,train
714229277290487_2,2020,train
714229277290487_3,2020,train
714229277290487_4,2020,train
490388170126144_2,2018,train
29395739010497_4,2008,train
40220133010497_2,2010,train
346864146489998_1,2016,train
346864146489998_3,2016,train
346864146489998_4,2016,train
40220151010497_1,2010,train
40220192010497_2,2010,train
40220192010497_3,2010,train
40220613010497_1,2010,train
48203419010497_1,2011,train
48203419010497_2,2011,train
48203419010497_3,2011,train
48203419010497_4,2011,train
22827140010497_1,2007,train
22827140010497_2,2007,train
22827140010497_4,2007,train
8635734010901_2,2006,train
412220966489998_2,2017,train
558630708126144_1,2019,train
48206239010497_1,2011,train
48206239010497_2,2011,train
48206239010497_3,2011,train
48206239010497_4,2011,train
22398485010497_1,2003,train
22954633010497_3,2007,train
13039723010497_3,2004,train
8624929010901_2,2006,train
8624929010901_4,2006,train
24184034010900_3,2002,train
24184034010900_4,2002,train
22827487010497_1,2007,train
22827487010497_3,2007,train
22827487010497_4,2007,train
22931010010497_1,2008,train
22931010010497_2,2008,train
22931010010497_3,2008,train
22931010010497_4,2008,train
645308451126144_2,2020,train
40403502010497_1,2010,train
40403502010497_2,2010,train
40403502010497_4,2010,train
48205268010497_2,2011,train
48205268010497_3,2011,train
48205268010497_4,2011,train
346864368489998_3,2016,train
346864368489998_4,2016,train
48204242010497_1,2011,train
48204242010497_2,2011,train
48206195010497_4,2011,train
30852433020004_1,2012,train
30852433020004_2,2012,train
30852433020004_3,2012,train
30852433020004_4,2012,train
22954527010497_1,2007,train
22954527010497_2,2007,train
412222712489998_3,2017,train
29882789010497_4,2009,train
8626429010901_3,2006,train
714229298290487_2,2020,train
40403581010497_3,2010,train
174763795020004_1,2013,train
174763780020004_4,2013,train
22398848010497_4,2004,train
22399229010497_1,2006,train
22399229010497_2,2006,train
22399229010497_3,2006,train
22399229010497_4,2006,train
48206208010497_4,2011,train
48205092010497_1,2011,train
48205092010497_2,2011,train
48205092010497_3,2011,train
48205092010497_4,2011,train
48202706010497_2,2011,train
48202706010497_3,2011,train
558629516126144_2,2019,train
29883195010497_4,2009,train
490388205126144_1,2018,train
484819125489998_2,2018,train
29394876010497_3,2008,train
22398517010497_1,2003,train
30852527020004_1,2012,train
30852527020004_2,2012,train
30852527020004_3,2012,train
30852527020004_4,2012,train
22399007010497_3,2005,train
345936103489998_3,2016,train
24174388010900_1,2002,train
24174388010900_2,2002,train
24174388010900_3,2002,train
24174388010900_4,2002,train
22398756010497_3,2004,train
645308349126144_2,2020,train
645308349126144_3,2020,train
645308349126144_4,2020,train
290008838489998_2,2015,train
290008838489998_3,2015,train
558629782126144_1,2019,train
558629782126144_2,2019,train
558629782126144_3,2019,train
558629782126144_4,2019,train
22933073010497_3,2008,train
290008999489998_1,2015,train
24869219010900_1,2004,train
24869219010900_2,2004,train
24869219010900_3,2004,train
490388438126144_1,2018,train
490388438126144_3,2018,train
412222628489998_1,2017,train
412222628489998_2,2017,train
412222628489998_3,2017,train
412222628489998_4,2017,train
22398288010497_2,2002,train
22398288010497_4,2002,train
30763795020004_3,2012,train
30763795020004_4,2012,train
22933234010497_1,2008,train
22933234010497_2,2008,train
22933234010497_3,2008,train
22933234010497_4,2008,train
558630943126144_1,2019,train
22398657010497_2,2004,train
29883377010497_1,2009,train
29883377010497_2,2009,train
8605352010901_3,2006,train
22399216010497_1,2006,train
22399216010497_2,2006,train
22399216010497_3,2006,train
22399216010497_4,2006,train
238861035489998_2,2014,train
29883014010497_1,2009,train
29883014010497_2,2009,train
29883014010497_3,2009,train
29883014010497_4,2009,train
22398963010497_1,2005,train
22398963010497_2,2005,train
22398963010497_3,2005,train
22398963010497_4,2005,train
22954715010497_1,2007,train
22954715010497_2,2007,train
22954715010497_4,2007,train
346864309489998_3,2016,train
22399204010497_4,2006,train
48206265010497_1,2011,train
48206265010497_3,2011,train
558629769126144_3,2019,train
22398512010497_2,2003,train
22398512010497_3,2003,train
22398512010497_4,2003,train
30852430020004_1,2012,train
30852430020004_2,2012,train
30852430020004_3,2012,train
30852430020004_4,2012,train
714229389290487_1,2020,train
238861229489998_1,2014,train
238861229489998_3,2014,train
238861229489998_4,2014,train
29395651010497_1,2008,train
29395651010497_4,2008,train
345936382489998_1,2016,train
8643642010901_2,2006,train
24543080010900_2,2003,train
24543080010900_3,2003,train
444202276489998_1,2017,train
444202276489998_3,2017,train
48204978010497_1,2011,train
48204978010497_2,2011,train
48204978010497_3,2011,train
29395619010497_2,2008,train
29395619010497_3,2008,train
40220705010497_3,2010,train
29395553010497_1,2008,train
29395553010497_2,2008,train
29395553010497_4,2008,train
40220869010497_3,2010,train
48203956010497_4,2011,train
238861294489998_1,2014,train
238861294489998_4,2014,train
216960349020004_1,2014,train
216960349020004_2,2014,train
216960349020004_4,2014,train
40220448010497_1,2010,train
22398196010497_4,2002,train
48206724010497_1,2011,train
48206724010497_2,2011,train
48206724010497_3,2011,train
48206724010497_4,2011,train
48204224010497_2,2011,train
48204224010497_3,2011,train
48204224010497_4,2011,train
24155367010900_1,2002,train
24155367010900_2,2002,train
24155367010900_3,2002,train
24155367010900_4,2002,train
48204657010497_2,2011,train
48204657010497_3,2011,train
48204657010497_4,2011,train
238861286489998_1,2014,train
238861286489998_3,2014,train
345934521489998_3,2016,train
40220113010497_2,2010,train
40220113010497_3,2010,train
40220113010497_4,2010,train
48203391010497_1,2011,train
48203391010497_2,2011,train
48203391010497_3,2011,train
48203391010497_4,2011,train
29395559010497_1,2008,train
29395559010497_2,2008,train
29395559010497_3,2008,train
29395559010497_4,2008,train
44541803020004_2,2013,train
44541803020004_3,2013,train
44541803020004_4,2013,train
558630857126144_1,2019,train
558630857126144_2,2019,train
558630857126144_3,2019,train
558630857126144_4,2019,train
48206350010497_1,2011,train
48206350010497_2,2011,train
48206350010497_3,2011,train
48206350010497_4,2011,train
24548044010900_1,2003,train
24548044010900_2,2003,train
24548044010900_3,2003,train
174763546020004_2,2013,train
174763546020004_3,2013,train
24536111010900_2,2003,train
24536111010900_4,2003,train
22954721010497_2,2007,train
22954721010497_3,2007,train
22954721010497_4,2007,train
216960762020004_1,2014,train
216960762020004_2,2014,train
216960762020004_3,2014,train
412223119489998_1,2017,train
412223119489998_2,2017,train
273642764489998_1,2015,train
22398186010497_2,2002,train
22398186010497_4,2002,train
22398632010497_1,2003,train
22398632010497_3,2003,train
22398632010497_4,2003,train
22931113010497_1,2008,train
484818898489998_2,2018,train
22398826010497_1,2004,train
22398826010497_3,2004,train
412221710489998_2,2017,train
22398278010497_1,2002,train
22398278010497_4,2002,train
40220546010497_1,2010,train
40220546010497_2,2010,train
40220546010497_3,2010,train
714229392290487_1,2020,train
48202890010497_1,2011,train
48202890010497_3,2011,train
714229244290487_2,2020,train
40403562010497_4,2010,train
558630816126144_1,2019,train
29882947010497_2,2009,train
558629683126144_2,2019,train
558629683126144_4,2019,train
8603298010901_1,2006,train
8603298010901_2,2006,train
8603298010901_3,2006,train
8603298010901_4,2006,train
490388036126144_2,2018,train
714228987290487_1,2020,train
714228987290487_3,2020,train
29395552010497_1,2008,train
29395552010497_4,2008,train
48202479010497_1,2011,train
48202479010497_2,2011,train
48202479010497_4,2011,train
8601830010901_1,2006,train
8601830010901_2,2006,train
8601830010901_3,2006,train
8601830010901_4,2006,train
40220673010497_3,2010,train
216958668020004_2,2014,train
24830077010900_3,2004,train
444202203489998_1,2017,train
444202203489998_3,2017,train
444202248489998_2,2017,train
13049707010497_1,2005,train
13049707010497_2,2005,train
13049707010497_3,2005,train
13049707010497_4,2005,train
22827524010497_1,2007,train
22827524010497_2,2007,train
22827524010497_3,2007,train
22827524010497_4,2007,train
12996220010497_3,2005,train
238861080489998_1,2014,train
238861080489998_2,2014,train
238861080489998_3,2014,train
238861080489998_4,2014,train
290008614489998_2,2015,train
290008614489998_3,2015,train
29882726010497_1,2009,train
29882726010497_4,2009,train
24848587010900_1,2004,train
24848587010900_3,2004,train
24848587010900_4,2004,train
22398282010497_1,2002,train
22398282010497_2,2002,train
22398282010497_3,2002,train
22398282010497_4,2002,train
22398373010497_2,2002,train
48206256010497_1,2011,train
48206256010497_4,2011,train
29882753010497_3,2009,train
444202116489998_4,2017,train
22399005010497_4,2005,train
24848054010900_1,2004,train
24848054010900_2,2004,train
24848054010900_3,2004,train
24848054010900_4,2004,train
22399196010497_1,2006,train
22399196010497_2,2006,train
22399196010497_3,2006,train
22399196010497_4,2006,train
29395574010497_4,2008,train
22398751010497_2,2004,train
444202324489998_3,2017,train
444202324489998_4,2017,train
40220608010497_1,2010,train
40220608010497_2,2010,train
40220608010497_3,2010,train
40220608010497_4,2010,train
29395732010497_1,2008,train
29395732010497_2,2008,train
29395732010497_3,2008,train
29395732010497_4,2008,train
290008671489998_3,2015,train
30852585020004_2,2012,train
216960216020004_1,2014,train
216960216020004_2,2014,train
216960216020004_3,2014,train
558629551126144_2,2019,train
558629551126144_4,2019,train
216960487020004_1,2014,train
216960487020004_4,2014,train
30852451020004_1,2012,train
30852451020004_2,2012,train
30852451020004_3,2012,train
30852451020004_4,2012,train
22399056010497_1,2005,train
22399056010497_3,2005,train
22399056010497_4,2005,train
645308871126144_3,2020,train
22398971010497_2,2005,train
22398971010497_3,2005,train
22398971010497_4,2005,train
30764179020004_1,2012,train
30764179020004_2,2012,train
30764179020004_3,2012,train
30764179020004_4,2012,train
238861590489998_2,2014,train
40220746010497_2,2010,train
40220746010497_3,2010,train
714229185290487_1,2020,train
714229185290487_3,2020,train
714229185290487_4,2020,train
22827640010497_1,2007,train
444202723489998_4,2017,train
29395577010497_1,2008,train
29395577010497_2,2008,train
29395577010497_4,2008,train
558630832126144_1,2019,train
558630832126144_2,2019,train
558630832126144_3,2019,train
558630832126144_4,2019,train
30852548020004_2,2012,train
22398855010497_4,2004,train
558630986126144_1,2019,train
24189910010900_1,2002,train
24189910010900_3,2002,train
30852563020004_2,2012,train
22399050010497_3,2005,train
22954782010497_3,2007,train
412221388489998_4,2017,train
558630838126144_1,2019,train
558630838126144_2,2019,train
558630838126144_3,2019,train
558630866126144_3,2019,train
558630866126144_4,2019,train
24121643010900_1,2002,train
12977190010497_3,2005,train
714229221290487_1,2020,train
714229221290487_2,2020,train
216958325020004_1,2014,train
216958325020004_2,2014,train
216958325020004_3,2014,train
216958325020004_4,2014,train
24500882010900_1,2003,train
24478863010900_1,2003,train
558630956126144_2,2019,train
22398358010497_1,2002,train
22398358010497_2,2002,train
22398358010497_3,2002,train
22398358010497_4,2002,train
22827586010497_2,2007,train
29882610010497_1,2009,train
29882610010497_2,2009,train
29882610010497_3,2009,train
29882610010497_4,2009,train
346864600489998_2,2016,train
346864600489998_3,2016,train
558629417126144_1,2019,train
29882609010497_3,2009,train
412220898489998_3,2017,train
48203382010497_4,2011,train
29395661010497_3,2008,train
48205457010497_2,2011,train
29882890010497_4,2009,train
24849749010900_3,2004,train
345934304489998_1,2016,train
8632012010901_4,2006,train
22398947010497_3,2005,train
44541509020004_1,2013,train
44541509020004_3,2013,train
44541509020004_4,2013,train
29395726010497_2,2008,train
29395726010497_4,2008,train
345935033489998_1,2016,train
345935033489998_3,2016,train
40220167010497_2,2010,train
40220167010497_3,2010,train
40220167010497_4,2010,train
558630978126144_1,2019,train
29883215010497_4,2009,train
22954360010497_1,2007,train
22954360010497_3,2007,train
22954360010497_4,2007,train
22931052010497_2,2008,train
22931052010497_3,2008,train
345933841489998_4,2016,train
30852423020004_1,2012,train
22398211010497_3,2002,train
24490736010900_1,2003,train
24490736010900_2,2003,train
24490736010900_3,2003,train
22398761010497_2,2004,train
412220854489998_1,2017,train
22954573010497_2,2007,train
412220854489998_3,2017,train
22827754010497_3,2007,train
22954701010497_3,2007,train
22954701010497_4,2007,train
48206094010497_3,2011,train
48206094010497_4,2011,train
48202698010497_1,2011,train
48202698010497_2,2011,train
48202698010497_3,2011,train
48202698010497_4,2011,train
40220730010497_1,2010,train
40220730010497_2,2010,train
40220730010497_3,2010,train
40220730010497_4,2010,train
22398379010497_2,2002,train
345935327489998_1,2016,train
345935327489998_4,2016,train
22398905010497_1,2005,train
22398905010497_2,2005,train
22398905010497_3,2005,train
22398905010497_4,2005,train
24161339010900_3,2002,train
24161339010900_4,2002,train
22398516010497_1,2003,train
22398516010497_2,2003,train
22398516010497_3,2003,train
22398516010497_4,2003,train
645308877126144_3,2020,train
444202681489998_2,2017,train
444202681489998_3,2017,train
30764730020004_2,2012,train
290008401489998_4,2015,train
444202451489998_2,2017,train
444202451489998_3,2017,train
444202451489998_4,2017,train
29882941010497_1,2009,train
29882941010497_2,2009,train
29882941010497_3,2009,train
29882941010497_4,2009,train
48206650010497_2,2011,train
48206650010497_4,2011,train
412219759489998_1,2017,train
412219759489998_2,2017,train
412219759489998_3,2017,train
412219759489998_4,2017,train
174763707020004_1,2013,train
174763707020004_2,2013,train
174763707020004_3,2013,train
174763707020004_4,2013,train
8620460010901_1,2006,train
22398316010497_1,2002,train
490387789126144_1,2018,train
490387789126144_2,2018,train
490387789126144_3,2018,train
8634943010901_3,2006,train
40220646010497_4,2010,train
48206325010497_2,2011,train
48206325010497_3,2011,train
48206325010497_4,2011,train
24135120010900_2,2002,train
22398404010497_2,2003,train
174763346020004_3,2013,train
558629443126144_1,2019,train
558629443126144_2,2019,train
558629443126144_3,2019,train
22398559010497_3,2003,train
40220756010497_2,2010,train
40220756010497_3,2010,train
30764199020004_1,2012,train
30764199020004_3,2012,train
48204083010497_1,2011,train
48204083010497_3,2011,train
29881874010497_1,2009,train
29881874010497_3,2009,train
29881874010497_4,2009,train
24853764010900_4,2004,train
24853515010900_2,2004,train
22931298010497_3,2008,train
30764101020004_2,2012,train
346864097489998_2,2016,train
346864097489998_3,2016,train
13041108010497_1,2005,train
13041108010497_4,2005,train
444202270489998_4,2017,train
645308198126144_4,2020,train
30763642020004_1,2012,train
30763642020004_2,2012,train
30763642020004_3,2012,train
30763642020004_4,2012,train
48206217010497_1,2011,train
48205273010497_1,2011,train
48205273010497_2,2011,train
48205273010497_4,2011,train
22398480010497_4,2003,train
40403456010497_3,2010,train
40403456010497_4,2010,train
216958639020004_4,2014,train
22398395010497_1,2003,train
22398395010497_2,2003,train
22398395010497_3,2003,train
22398395010497_4,2003,train
22827651010497_3,2006,train
30764168020004_2,2012,train
30764168020004_4,2012,train
13206482010497_3,2005,train
13206482010497_4,2005,train
22398322010497_2,2002,train
290009003489998_1,2015,train
290009003489998_2,2015,train
290009003489998_3,2015,train
290009003489998_4,2015,train
216960325020004_2,2014,train
216960325020004_4,2014,train
345936621489998_2,2016,train
29883498010497_2,2009,train
29883498010497_4,2009,train
444202112489998_2,2017,train
444202112489998_3,2017,train
444202112489998_4,2017,train
29882786010497_3,2009,train
558630830126144_4,2019,train
22398439010497_2,2003,train
714229416290487_2,2020,train
714229416290487_3,2020,train
714229416290487_4,2020,train
22931112010497_1,2008,train
24503525010900_2,2003,train
24503525010900_3,2003,train
24503525010900_4,2003,train
645308874126144_3,2020,train
22398511010497_1,2003,train
174763517020004_2,2013,train
22398400010497_3,2003,train
24188643010900_1,2002,train
714229415290487_2,2020,train
40220858010497_4,2010,train
22398491010497_1,2003,train
490388266126144_2,2018,train
22398526010497_1,2003,train
22398526010497_2,2003,train
22398526010497_3,2003,train
22398526010497_4,2003,train
48206161010497_1,2011,train
48206161010497_4,2011,train
48202645010497_1,2011,train
48202645010497_2,2011,train
48202645010497_3,2011,train
48202645010497_4,2011,train
22931273010497_2,2008,train
22931273010497_4,2008,train
24509568010900_1,2003,train
24509568010900_2,2003,train
24509568010900_3,2003,train
24509568010900_4,2003,train
25096104010900_2,2004,train
216960900020004_3,2014,train
216960900020004_4,2014,train
48205435010497_1,2011,train
48205435010497_2,2011,train
48205435010497_3,2011,train
48205435010497_4,2011,train
714229159290487_2,2020,train
714229159290487_4,2020,train
22954775010497_3,2007,train
22954775010497_4,2007,train
8625568010901_1,2006,train
8625568010901_2,2006,train
8625568010901_3,2006,train
8625568010901_4,2006,train
30852485020004_4,2012,train
48206714010497_1,2011,train
48206714010497_2,2011,train
48206714010497_3,2011,train
238861441489998_1,2014,train
238861441489998_3,2014,train
238861441489998_4,2014,train
22398250010497_1,2002,train
22398654010497_3,2004,train
490387801126144_1,2018,train
490387801126144_2,2018,train
490387801126144_4,2018,train
40220886010497_1,2010,train
40220886010497_2,2010,train
24539568010900_2,2003,train
8629982010901_3,2006,train
8629982010901_4,2006,train
714229291290487_1,2020,train
714229291290487_2,2020,train
714229291290487_3,2020,train
216958908020004_1,2014,train
13198438010497_2,2004,train
13198438010497_3,2004,train
48205097010497_3,2011,train
48205097010497_4,2011,train
22398901010497_1,2005,train
22398901010497_2,2005,train
22398901010497_3,2005,train
29395697010497_1,2008,train
29395697010497_2,2008,train
29395697010497_3,2008,train
29395697010497_4,2008,train
29881974010497_2,2009,train
29881974010497_3,2009,train
484819270489998_1,2018,train
484819270489998_2,2018,train
484819270489998_3,2018,train
484819270489998_4,2018,train
24164067010900_1,2002,train
24164067010900_2,2002,train
24164067010900_3,2002,train
24164067010900_4,2002,train
24461851010900_1,2003,train
22933131010497_3,2008,train
22933131010497_4,2008,train
22398952010497_1,2005,train
22398952010497_2,2005,train
22398952010497_3,2005,train
48203556010497_3,2011,train
48203556010497_4,2011,train
24151898010900_1,2002,train
24151898010900_2,2002,train
24151898010900_3,2002,train
24151898010900_4,2002,train
22399222010497_1,2006,train
22398964010497_1,2005,train
22398964010497_2,2005,train
22398964010497_4,2005,train
48203173010497_1,2011,train
48203173010497_2,2011,train
48203173010497_3,2011,train
48203173010497_4,2011,train
30763765020004_3,2012,train
40220814010497_3,2010,train
40220814010497_4,2010,train
22399095010497_2,2006,train
22399095010497_4,2006,train
29883353010497_1,2009,train
29883353010497_2,2009,train
29883353010497_4,2009,train
29883021010497_3,2009,train
48204750010497_1,2011,train
48204750010497_3,2011,train
238861111489998_1,2014,train
22398716010497_2,2004,train
22398716010497_3,2004,train
22933299010497_2,2008,train
290008731489998_1,2015,train
22399040010497_2,2005,train
30852471020004_3,2012,train
558630977126144_2,2019,train
8617900010901_2,2006,train
8617900010901_3,2006,train
22398863010497_1,2005,train
290008487489998_3,2015,train
346864261489998_1,2016,train
346864261489998_2,2016,train
346864261489998_4,2016,train
29883552010497_1,2009,train
29883552010497_3,2009,train
30763813020004_1,2012,train
30763813020004_4,2012,train
645308878126144_1,2020,train
645308878126144_2,2020,train
645308878126144_3,2020,train
645308878126144_4,2020,train
48205698010497_1,2011,train
48205698010497_2,2011,train
48205698010497_3,2011,train
48205698010497_4,2011,train
290008561489998_2,2015,train
22399016010497_4,2005,train
29395633010497_1,2008,train
29395633010497_4,2008,train
174763638020004_3,2013,train
22930906010497_1,2008,train
22930906010497_2,2008,train
22930906010497_3,2008,train
22930906010497_4,2008,train
24463987010900_2,2003,train
44542044020004_3,2013,train
48206654010497_1,2011,train
48206654010497_2,2011,train
48206654010497_3,2011,train
48206654010497_4,2011,train
22399198010497_1,2006,train
22399198010497_2,2006,train
22399198010497_4,2006,train
30764268020004_1,2012,train
30764268020004_2,2012,train
30764268020004_3,2012,train
30764268020004_4,2012,train
22399049010497_2,2005,train
48206385010497_2,2011,train
48206385010497_3,2011,train
48206385010497_4,2011,train
44543397020004_1,2013,train
44543397020004_2,2013,train
44543397020004_3,2013,train
44543397020004_4,2013,train
273641127489998_1,2015,train
273641127489998_4,2015,train
22954688010497_2,2006,train
22954688010497_4,2006,train
490388354126144_1,2018,train
490388354126144_2,2018,train
490388354126144_3,2018,train
490388354126144_4,2018,train
345933430489998_2,2016,train
345933430489998_3,2016,train
8621714010901_1,2006,train
8621714010901_2,2006,train
8621714010901_3,2006,train
8621714010901_4,2006,train
22399187010497_2,2006,train
22399187010497_3,2006,train
13008616010497_3,2005,train
40220230010497_1,2010,train
40220230010497_3,2010,train
